[Header]
GSGX Version	1.6.0
Report Date	5/4/2010 1:35:59 PM
Project	Direct Hybrid
Group Set	Single
Analysis	DirectHybrid
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	4849554032_A.AVG_Signal	4849554032_B.AVG_Signal	4849554032_C.AVG_Signal	4849554032_D.AVG_Signal	4849554032_E.AVG_Signal	4849554032_F.AVG_Signal	4849554032_G.AVG_Signal	4849554032_H.AVG_Signal	4859453004_A.AVG_Signal	4859453004_B.AVG_Signal	4859453004_C.AVG_Signal	4859453004_D.AVG_Signal	4859453004_E.AVG_Signal	4859453004_F.AVG_Signal	4859453004_G.AVG_Signal	4859453004_H.AVG_Signal	4859453022_A.AVG_Signal	4859453022_B.AVG_Signal	4859453022_C.AVG_Signal	4859453022_D.AVG_Signal	4859453022_E.AVG_Signal	4859453022_F.AVG_Signal	4859453022_G.AVG_Signal	4859453022_H.AVG_Signal	4859453023_A.AVG_Signal	4859453023_B.AVG_Signal	4859453023_C.AVG_Signal	4859453023_D.AVG_Signal	4859453023_E.AVG_Signal	4859453023_F.AVG_Signal	4859453023_G.AVG_Signal	4859453023_H.AVG_Signal	4859453024_A.AVG_Signal	4859453024_B.AVG_Signal	4859453024_C.AVG_Signal	4859453024_D.AVG_Signal	4859453024_E.AVG_Signal	4859453024_F.AVG_Signal	4859453024_G.AVG_Signal	4859453024_H.AVG_Signal	4859453027_A.AVG_Signal	4859453027_B.AVG_Signal	4859453027_C.AVG_Signal	4859453027_D.AVG_Signal	4859453027_E.AVG_Signal	4859453027_F.AVG_Signal	4859453027_G.AVG_Signal	4859453027_H.AVG_Signal	
NEGATIVE	240368	92.1442	91.2005	83.6454	88.0407	108.4471	93.3773	102.5968	101.7810	130.2483	109.3828	97.4296	115.0175	116.1710	121.3280	112.2038	125.9697	140.6686	107.9835	119.7266	91.9240	102.8655	111.8242	126.9186	127.8247	132.7008	130.2807	108.4372	136.1740	109.7661	124.1664	120.1857	117.3920	137.3596	129.1022	137.2167	120.0161	147.9262	131.6886	120.3741	129.2662	109.8412	124.2401	113.3066	121.1377	100.4268	109.0333	135.5256	96.0504	
NEGATIVE	240739	93.7688	79.4736	84.7871	80.7944	105.8295	88.6212	92.3988	95.2182	137.0345	105.2438	123.1691	104.2373	99.3412	112.1719	108.2254	116.2540	122.2897	112.8369	120.0471	117.0648	106.2337	122.2991	128.4109	104.9081	139.0984	140.1821	119.1487	115.6581	108.0315	127.9577	114.3008	117.1763	133.4664	130.3089	125.2312	127.7413	140.2832	131.9442	107.0180	137.7780	111.6831	116.2513	103.6031	118.0984	103.2793	104.3721	142.0483	122.0633	
NEGATIVE	270377	103.3367	86.8629	82.0345	79.9665	99.6873	76.0776	103.7670	85.8975	106.9879	103.9798	104.5271	93.7003	107.0797	108.0695	98.3451	104.7070	122.5593	104.5115	125.8113	96.2887	99.3610	105.8011	120.7679	109.8223	135.9533	145.4829	111.1966	117.3663	107.7852	119.8053	112.9736	111.6690	126.9453	133.5050	129.2935	113.8102	119.4560	114.9054	110.7437	118.8851	89.4984	112.7187	97.3231	106.1715	90.7441	103.2881	123.7967	95.0074	
NEGATIVE	270400	98.6442	96.4330	97.4892	89.5709	111.8836	92.1436	103.7656	109.6806	129.6104	117.4190	125.0209	123.9460	119.5242	130.2341	114.7834	127.4873	150.4343	131.6215	140.7094	110.6553	115.3786	122.4234	143.0874	124.0447	123.1977	139.5708	128.8972	126.7848	119.3995	139.2674	131.5413	135.8154	133.3236	166.3612	158.5501	153.7766	155.6682	132.8044	145.8796	145.0153	122.6656	136.0275	116.2595	120.2349	109.2325	108.2539	160.0385	123.2592	
NEGATIVE	270504	104.9521	93.6328	93.5932	100.4127	87.8487	98.7181	104.7440	94.3956	115.7151	116.0996	104.0798	121.6762	131.5570	121.2355	118.8074	107.7061	143.4810	114.5502	139.9027	115.5904	117.0477	120.9941	132.6099	111.6821	139.0118	154.1513	131.2621	132.9534	133.3193	120.7581	133.5247	124.1395	151.3692	136.9237	146.6748	146.4975	169.5700	141.7398	137.8728	127.0254	107.2641	129.0902	123.6729	126.8469	101.2835	112.0150	150.8630	112.0237	
NEGATIVE	290338	90.9206	83.6668	84.5517	73.2546	88.4770	80.9494	106.3252	84.0351	108.7389	99.4544	103.6919	90.9750	112.0710	97.2873	115.1357	107.8755	114.2558	109.0387	127.3997	102.9412	91.9182	100.5435	115.6956	99.1141	110.5810	132.5411	113.6403	121.7067	113.4431	112.3992	118.7501	115.4123	132.7055	133.9886	123.4068	117.0932	107.6880	120.4948	121.1219	122.9953	101.6877	112.7475	104.9091	123.5976	94.1326	101.3660	108.5009	97.4543	
NEGATIVE	290576	97.6408	90.0412	94.5874	83.6869	84.7065	84.5045	103.0651	89.0493	122.1348	114.2231	95.0415	102.8477	113.0462	134.1915	99.7422	117.3500	134.1470	108.6729	140.7273	112.8515	105.1762	107.6361	132.3527	119.3083	122.9779	126.3941	110.9671	122.1932	106.5279	126.6466	123.0417	126.7477	133.5489	128.0415	137.7054	120.8616	122.2399	119.7806	124.9162	119.2558	113.4496	111.5897	102.0660	124.1514	107.1356	107.9788	121.1208	105.1384	
NEGATIVE	360215	91.2419	88.2613	96.8339	90.2454	94.6785	90.0521	106.3084	106.3923	134.9633	106.8200	123.5452	107.3273	116.9418	122.7914	107.5413	115.1247	142.8613	110.2391	119.4860	123.0942	103.4114	114.4631	145.9280	120.1098	136.1732	146.6157	114.8277	117.9040	126.4196	117.0107	123.4268	128.1107	125.1334	144.3258	137.1111	137.3338	123.8202	117.9803	124.3305	151.9260	116.4516	118.9663	113.9426	120.3492	101.7278	97.9781	154.9812	112.7937	
NEGATIVE	380364	186.9070	147.8300	208.9211	166.9739	181.8492	154.4091	278.5164	176.3736	230.8178	257.8998	211.5782	172.9435	303.4538	228.4617	169.1268	303.4453	260.1234	234.0469	277.2676	173.0191	270.5951	224.1931	289.9974	289.5358	213.0424	342.3350	233.1042	207.8005	245.4177	248.7247	185.8857	260.6705	233.8059	307.4478	329.4509	214.1055	307.1954	275.2039	200.0439	300.8407	216.2775	241.3956	290.3843	238.7800	170.0991	180.1977	346.4765	176.6567	
NEGATIVE	380438	101.6952	93.8526	91.3902	96.4596	96.5663	105.9244	106.4410	83.0534	131.9624	112.5486	109.4574	117.4476	126.0619	133.4472	104.7380	114.6359	149.3051	119.8452	154.2089	113.4135	135.2086	132.1268	132.2396	125.3787	136.4362	137.1279	121.3519	124.5147	113.8554	135.1149	123.6753	129.2472	113.0938	143.0214	140.0725	132.4322	140.4556	150.2321	135.6663	139.1663	102.6635	139.7808	111.0027	133.8963	98.5237	98.6106	141.8423	126.3384	
NEGATIVE	380739	89.1857	92.6203	83.9677	82.8390	82.9959	87.5369	101.9844	90.2819	126.7251	107.1385	96.1536	100.2312	100.3043	91.9173	100.0358	100.0969	122.3150	99.0116	117.4100	92.3987	75.9890	107.4270	124.4294	102.4128	114.8747	147.8284	115.3315	106.5872	109.1643	123.0049	111.8590	126.4693	125.5413	126.6835	139.1277	117.3668	116.4073	103.9136	104.0376	121.6050	94.6730	109.5304	96.5057	102.4542	102.7192	81.4281	134.2007	99.8075	
NEGATIVE	430008	89.1644	73.4885	79.1909	80.3323	84.9797	82.4884	90.9130	80.1970	116.0303	102.2970	94.4873	97.9740	87.9347	108.6644	105.4209	103.9741	125.9569	102.9271	105.9578	91.4026	95.7542	90.3927	122.6228	93.2159	110.1633	128.7168	107.3875	101.0581	96.6780	103.1302	107.5965	110.3835	116.6224	114.1922	136.3355	125.9621	102.2771	106.4154	104.0921	117.2798	83.7027	117.7729	96.0742	105.1934	87.4413	87.0832	91.8184	107.4832	
NEGATIVE	430167	109.1715	91.3932	113.8943	103.7455	111.4230	108.6654	121.8160	99.0817	147.4000	137.0545	108.3236	106.8566	118.2729	142.0348	116.4105	123.2680	162.4741	117.3075	148.6479	125.4031	113.8456	139.3400	160.4773	129.7237	153.8988	151.9407	134.6293	157.8200	135.9030	144.9087	147.7109	144.3466	175.4468	156.3453	164.2225	163.6568	155.4957	161.9361	135.4334	163.9856	120.6949	124.6164	118.2000	142.7235	122.5254	121.9400	179.8845	125.1146	
NEGATIVE	430360	97.6995	90.5408	92.5114	90.5527	93.7318	89.6252	96.7156	83.7196	147.0728	106.0079	109.0826	114.7487	118.0008	112.7185	106.7748	116.4258	117.5217	124.3913	118.9311	104.0368	113.4120	122.6677	175.7412	116.9674	142.1981	139.8145	126.4919	117.0307	112.2328	117.4643	111.8797	121.1379	123.2292	128.4175	151.9150	102.5249	128.7263	116.8849	115.7611	123.3010	101.3786	115.3044	104.9377	116.0547	98.6483	97.7519	132.2175	103.6443	
NEGATIVE	430475	118.0331	103.2310	104.9314	108.0252	103.8160	127.6273	130.0596	111.9070	140.7319	125.4957	112.3669	131.7006	126.8871	131.7802	133.5781	158.7851	149.1798	136.3836	125.5035	125.7333	124.9257	129.0174	170.2099	153.4163	157.6860	165.9226	166.1211	151.8290	140.9566	168.1947	162.7409	163.1662	140.9683	169.7583	171.9922	136.9951	200.1047	146.5757	129.7481	171.0165	121.1625	138.8177	128.4961	142.4341	109.6297	128.0907	154.3477	124.4034	
NEGATIVE	450215	90.3147	76.9611	77.3110	78.6406	94.7061	84.9525	92.9222	88.4375	124.9744	106.6268	98.6076	105.7608	101.7906	106.8099	116.3241	108.7861	115.8903	105.4108	112.7065	102.4563	88.5629	107.3451	129.1202	93.3563	107.5196	121.5652	100.0544	128.0943	109.1865	124.5718	125.5688	106.4071	134.2389	126.7922	135.9245	114.4507	123.3877	124.9993	107.5682	122.7989	102.9610	95.3849	91.7373	112.5111	85.6435	93.1028	121.1903	96.4118	
NEGATIVE	450600	174.6923	137.9081	164.5295	139.3783	152.8179	161.0406	218.0550	171.3153	220.7409	161.7106	159.4324	172.4622	199.0950	178.7346	151.8045	177.9377	213.7441	146.0458	180.6038	162.0506	162.4277	201.8574	231.4225	205.6700	242.3955	271.7224	223.5046	216.9842	169.5746	187.6017	196.7999	194.9842	237.0053	262.1323	234.8916	208.0140	315.9948	260.1253	276.9416	235.2217	185.0192	196.1604	176.0130	199.1904	156.6050	162.0851	260.5721	172.6676	
NEGATIVE	460349	80.9924	79.4361	81.3053	72.0406	95.1819	82.4271	90.4545	79.0286	120.2222	106.8522	97.6551	100.2617	111.1489	114.3736	104.0539	107.9336	110.8095	105.6887	109.3098	87.7426	95.7812	124.6603	135.0239	92.0123	112.3943	130.6390	108.5349	110.3970	119.5204	117.8152	121.2134	115.9497	118.6298	130.8546	141.5316	113.6150	118.7922	125.2467	119.6442	127.7264	113.3314	116.6796	94.1665	100.6696	91.2856	102.7772	129.9355	94.3043	
NEGATIVE	460433	98.6192	74.8962	101.4893	94.7819	96.8877	97.0771	114.3620	98.3574	165.1173	145.7974	116.9385	118.4760	123.8605	138.2390	121.6898	127.4573	167.8113	112.7869	143.1704	136.9728	122.2785	138.3109	161.0940	131.3723	131.1898	155.3918	141.6093	129.2354	113.5473	135.7836	155.7296	141.0510	156.5544	151.0793	162.0486	118.3494	159.9630	153.7981	126.5075	177.0928	106.0113	123.0133	142.6489	140.1947	118.8837	114.9277	144.1554	123.7933	
NEGATIVE	460551	87.5070	82.2479	87.9228	83.2669	80.6274	81.3892	101.4154	82.1448	113.2078	100.9519	99.5677	115.9145	105.2819	102.3370	104.4545	100.4184	113.7604	102.8401	111.1939	82.5472	94.5101	87.6336	113.1425	97.5066	111.6014	142.6418	110.7912	94.4078	105.2350	112.5730	102.9076	111.7603	114.2559	127.5729	126.9356	112.3906	123.9745	111.5465	108.9675	113.6034	91.4562	121.0003	97.2618	111.6693	96.0855	90.5913	109.7606	100.9308	
NEGATIVE	510367	92.7801	78.8835	79.0735	81.2209	86.5685	92.0961	99.6192	91.8399	120.3287	117.6111	107.8977	88.2634	89.8699	102.8151	110.6118	107.6530	128.0115	99.5451	121.1889	101.7964	116.2884	108.6589	138.5754	123.3983	108.2930	118.7418	112.6962	112.9415	110.4672	133.7378	119.1863	111.1490	137.7061	117.3521	137.3278	115.2293	120.5615	117.9809	122.8444	129.1412	106.4261	134.7211	113.5471	116.1363	92.0290	94.1028	138.9778	111.9811	
NEGATIVE	510414	116.9042	94.8878	96.8401	98.0904	104.1039	108.9861	117.4096	105.8069	144.6348	121.6420	102.9263	121.1144	118.8421	121.6161	133.0749	127.3151	159.7940	120.3959	135.2113	103.3275	110.3180	133.0788	141.6869	121.6064	158.0279	161.0994	140.1624	135.6442	134.1690	144.2977	123.9117	123.5866	142.4488	147.6396	161.4324	151.0087	148.0567	149.0903	127.2917	138.8212	121.9488	124.7522	122.5536	138.6032	118.1720	122.1918	180.3651	121.2710	
NEGATIVE	510538	93.1334	88.8594	88.6878	78.7536	88.3180	91.9100	100.0693	95.7370	124.3077	110.0320	95.5437	106.3464	98.1620	106.4095	103.9937	125.3134	132.0094	106.9914	124.4970	109.1476	92.8992	117.6064	129.6685	106.6094	111.5599	116.2661	114.3791	114.2994	121.4273	126.5951	119.3566	113.0170	124.6876	130.7481	132.6801	128.0527	132.2227	118.6111	115.8568	131.4703	111.9841	124.3990	119.3739	106.9792	109.9397	96.9641	146.9398	102.8312	
NEGATIVE	520026	102.5740	85.6840	102.0270	79.2504	95.8847	110.9121	121.3071	102.6121	140.3885	134.3726	113.6578	124.3871	116.6832	119.2871	119.7158	118.3657	143.9898	106.5666	130.8894	116.4830	95.3318	108.3674	130.1276	105.7419	123.4263	138.6170	118.2633	134.2598	117.6409	132.0552	127.8339	117.7196	130.6002	149.4202	133.7282	145.0313	145.9184	132.9396	143.0263	153.3544	101.7359	122.4414	115.8269	142.6165	108.6459	110.3149	161.3013	108.8241	
NEGATIVE	520411	116.2794	105.1527	105.1725	111.6162	90.2388	108.4394	109.7086	113.9344	124.1502	128.6821	119.2864	108.0559	136.5743	121.3375	124.3078	135.9892	145.9261	122.4532	142.0179	112.6035	117.7178	111.7689	135.6298	110.0719	131.2832	144.5090	125.4977	127.5927	114.5985	122.1928	123.3581	143.1341	122.4964	137.5158	150.6693	117.4966	138.3081	120.8313	125.0858	139.4729	97.4268	121.8020	111.0738	119.7187	100.4454	108.6306	121.5377	109.5258	
NEGATIVE	540128	106.4738	94.1876	105.2658	101.4361	111.4108	99.5741	118.5311	114.5406	154.2526	136.4330	133.0116	114.5393	135.7825	155.3309	122.5099	129.7155	166.2592	137.5132	146.3840	117.8050	120.7379	135.2329	159.5867	134.0298	146.7360	173.0849	145.2950	126.9078	130.9476	150.4266	140.7722	143.2248	153.0132	197.6170	177.3141	145.5108	170.8077	145.1482	154.5625	157.6278	117.4832	135.5825	135.7343	145.9484	117.5219	118.0486	181.2420	123.5068	
NEGATIVE	540445	89.9442	77.0184	94.5759	85.1979	102.3831	99.4230	97.9401	92.7011	123.1353	120.0231	117.2240	114.6941	115.3207	119.5339	103.8387	116.4455	148.8958	98.0781	137.6207	117.9790	100.4121	115.5610	135.2700	126.2928	127.9322	152.0538	128.8613	132.4301	129.4526	132.3444	122.5204	110.8016	132.5472	139.4438	124.4777	129.0649	143.0554	131.5228	119.4450	137.9670	103.2102	111.1453	109.0491	127.1193	98.8180	108.0630	139.4571	101.9546	
NEGATIVE	540470	83.9411	86.3073	85.5572	90.7686	79.7061	82.6949	104.8687	96.8635	119.7544	111.4788	96.0014	108.7967	104.6269	112.3143	106.3650	126.4943	147.1601	115.9069	95.5303	125.3165	86.7852	95.7632	115.5887	121.9695	114.6374	117.3806	112.6799	116.8728	113.9811	122.2033	125.7065	123.6652	131.3011	127.5328	133.4615	126.9184	119.1496	118.3325	128.2566	115.2293	91.3103	100.1668	116.2855	122.8704	91.5301	97.2728	131.1036	94.0795	
NEGATIVE	580341	122.0501	93.9636	95.2345	89.8819	106.7094	110.9539	95.7158	102.3845	141.7803	109.4235	109.6420	112.6983	118.1101	114.9338	119.2149	111.5706	169.1102	134.1624	144.6868	116.2507	123.7668	128.2245	157.0773	166.0539	143.7719	131.5041	110.9930	141.0233	110.5895	137.8264	121.5536	124.2992	125.0893	152.4834	142.0066	117.9633	133.1091	123.3455	123.0628	131.2042	118.0755	142.3981	119.8917	145.0690	113.1241	108.4081	185.6368	111.8576	
NEGATIVE	580379	78.9609	69.8133	74.0321	88.9927	85.7686	86.5589	85.7079	75.9586	120.9033	99.0901	96.9061	104.9186	107.0298	99.8742	99.8818	100.8112	113.9128	94.0626	116.7279	94.3213	86.9536	103.0229	134.3500	105.4095	110.6837	113.0087	97.8941	133.6518	105.0052	110.8963	114.8265	112.2393	117.9147	117.8115	131.2497	120.1137	125.6417	122.2767	108.1460	124.5139	97.1235	107.8446	92.5838	117.0897	99.8365	89.5609	113.4512	98.9394	
NEGATIVE	580685	88.5962	75.5652	88.8031	80.8816	97.3333	79.3392	104.1606	87.5268	115.6398	99.5249	94.6049	107.3806	106.8844	101.3277	105.0669	110.1175	120.7328	106.2266	117.2854	101.2706	92.3036	106.4031	121.7657	106.4650	96.7361	116.4246	101.9046	114.6061	103.5911	125.3020	107.9645	107.8146	118.4070	122.7868	112.0691	113.3417	110.3009	118.6663	109.2642	119.1476	93.0832	112.3961	113.4139	107.2430	99.9232	97.4767	127.6831	100.8832	
NEGATIVE	610180	89.4207	78.8771	89.0901	79.7276	89.3272	89.1531	92.9649	80.7143	126.0833	120.2082	101.1287	113.8839	115.6319	112.3605	121.4653	121.6120	138.6570	108.6187	121.1785	118.6363	91.5057	126.7589	129.8531	110.3914	122.4477	140.0615	110.9664	129.9853	122.3617	109.8139	121.9257	118.3244	136.0637	136.4443	142.1363	136.7415	135.1057	132.4997	113.9176	129.9634	96.1263	118.5737	119.4433	120.5558	99.0778	99.4302	132.1924	99.6742	
NEGATIVE	610411	101.5919	95.4717	89.7648	73.7361	96.1078	97.6469	87.9806	93.3233	122.6152	112.9228	89.6466	106.6241	107.6023	111.2950	105.0833	108.2680	117.6018	106.5916	107.6170	88.9606	100.3687	115.7332	120.1147	94.7422	112.6324	125.1099	105.6201	107.1278	117.7981	109.8636	116.8828	116.1753	120.7294	126.9761	150.3413	119.8249	119.3985	128.6429	124.4141	118.8594	92.8637	115.6303	98.9848	106.5817	105.7898	92.7850	109.6804	102.6765	
NEGATIVE	610746	92.3716	84.8722	81.1570	78.8488	84.7400	81.7355	91.9055	95.4605	123.4393	107.2174	94.5543	125.9426	105.7811	112.8371	114.0679	118.1561	116.6734	106.4837	118.1912	87.5291	108.4414	116.7930	157.1030	118.6791	132.0135	123.1202	138.9246	117.7864	123.0103	109.4182	126.4041	127.2259	139.4197	134.6850	125.0272	119.7405	136.8594	133.9053	115.2429	125.5320	111.3962	119.2066	105.3976	114.9471	97.7901	107.6710	144.4815	92.0920	
NEGATIVE	620048	106.0074	92.1036	104.9898	101.5382	104.8296	120.4351	105.8433	120.9086	164.8846	138.6428	116.8576	141.0561	124.6674	145.7447	129.3398	128.8848	153.1525	132.3031	155.4494	114.7299	126.9289	145.5619	182.0066	151.1599	153.6451	171.6138	129.8092	160.1222	139.7133	135.1666	141.2274	154.5168	170.3842	173.6980	164.1033	152.0112	167.0522	156.1544	133.3449	161.5849	130.0208	147.8218	118.2607	134.1181	125.7555	134.8829	163.9861	121.6677	
NEGATIVE	620373	90.6449	88.2764	84.5580	73.8499	83.9670	80.3765	87.2486	65.4897	103.3067	96.7016	84.5423	86.6381	87.1416	92.7651	90.5039	96.8442	109.1031	91.1942	96.8137	85.2729	79.7455	101.5829	115.7893	98.3225	97.2366	130.5795	99.8794	96.8120	99.8403	108.2968	93.5440	98.5556	124.0216	112.6118	111.7966	109.1743	117.6322	102.5389	107.4682	115.7514	80.8762	107.3009	90.6313	86.9897	72.9828	83.9811	109.6020	93.1950	
NEGATIVE	620743	105.3473	86.4932	107.7017	96.4514	97.9657	99.3389	113.0111	93.7713	145.4203	127.3358	108.6440	109.9507	116.2301	117.8113	126.5930	119.6672	161.6105	121.9323	130.0539	114.4904	120.4611	114.5804	152.1304	124.6620	135.7460	137.7232	130.7356	125.3987	122.3334	134.3733	133.9572	122.8221	121.0361	141.2340	152.6649	116.8855	175.9882	155.3123	122.3162	125.0994	100.1141	107.9584	120.7314	118.6483	96.0101	109.4858	126.4701	110.3357	
NEGATIVE	630037	103.9133	103.9891	92.0669	101.2484	106.7453	99.5043	108.7552	98.1089	168.3662	132.8763	126.5526	119.8247	128.8585	138.9157	115.6065	130.9005	155.8099	131.2498	144.7869	119.9632	103.3393	125.2478	145.2702	119.2767	139.4047	147.5208	125.0868	134.7353	133.2940	142.8995	126.7178	138.4033	150.0893	175.3058	173.4617	161.0616	147.1026	141.5265	137.0242	151.1962	124.9035	126.8664	127.2761	131.7105	102.6049	140.2528	156.0042	123.3537	
NEGATIVE	630224	102.0654	95.7252	101.0751	96.2749	101.8719	106.8677	109.3168	105.2678	142.8143	149.5536	117.7949	123.4207	139.8936	149.7216	117.6899	131.1926	148.8244	137.8984	147.6681	120.2466	116.4929	162.6911	176.6172	136.4701	157.7594	141.5657	129.0351	168.5419	115.8687	153.2067	131.7066	145.7005	158.7850	159.1235	163.1388	146.8519	162.4796	182.3672	132.3520	164.6621	113.2065	133.8458	128.0338	119.0528	112.5145	122.4759	156.6726	113.8218	
NEGATIVE	630373	84.8288	73.6092	84.6365	72.5587	85.1532	85.8853	98.2603	77.1798	121.9726	102.8810	89.2197	88.1555	97.8476	105.0838	92.2635	102.1081	117.2667	106.1399	103.8704	101.2588	95.8472	95.7981	130.2540	103.8598	99.7921	118.0662	99.5441	104.6622	105.9123	113.3033	98.7056	98.9223	119.8339	111.6245	145.0786	123.3436	115.1723	110.9639	107.7396	108.8124	85.3439	96.5205	90.3852	101.1057	85.7857	80.8950	112.0497	92.0765	
NEGATIVE	630435	84.6676	88.3771	79.9840	82.1594	89.5987	86.3730	92.9766	87.1880	110.5442	86.7898	100.8992	88.6348	96.9750	87.3206	87.8748	99.4822	109.6089	103.5007	124.9708	94.6395	86.5503	93.2762	126.2025	87.3391	103.4231	116.1111	108.2183	114.1848	113.6690	107.3941	106.9530	102.8258	130.4830	114.3496	123.5126	117.1830	134.2981	106.9856	104.4304	124.5880	81.7203	108.0158	94.3214	105.8065	82.7909	81.8867	116.4151	80.8408	
NEGATIVE	650408	117.1826	93.5520	105.9953	104.4277	117.6125	119.7072	140.8177	120.4214	151.3871	134.0913	130.1551	143.1884	150.5859	179.5491	136.1114	132.4529	174.1309	115.4204	170.0814	128.9370	148.1830	147.5929	170.1666	142.5714	179.1305	159.1992	157.2191	146.5928	131.2425	158.5984	157.2413	152.3228	173.4439	171.3550	168.4379	159.2237	188.4653	150.1257	154.0079	162.1456	117.1081	154.5455	172.4895	169.0893	117.5896	152.6323	194.6587	134.6094	
NEGATIVE	650463	101.9148	89.2211	86.1832	93.0846	100.7909	98.7921	106.0305	103.9858	146.7671	121.3081	119.3857	111.6094	134.2736	136.7779	130.2103	136.4673	140.4395	119.9506	144.4286	126.1582	122.9070	125.7302	152.7985	128.8316	138.7366	162.0029	113.8314	133.8889	119.3092	130.1370	132.8105	131.3321	143.5661	152.1449	152.0689	116.8655	132.4665	140.6936	124.7656	129.8608	124.3365	132.6462	118.2418	138.5778	108.1762	111.0383	176.3885	106.0974	
NEGATIVE	650707	162.0662	144.8898	154.1863	166.5985	187.2971	180.1179	221.2944	205.0014	288.0451	205.6415	194.4180	209.0706	249.3095	243.6892	252.8942	209.5206	315.0008	176.5905	268.1840	209.3873	188.4485	291.8654	418.7314	275.1082	238.2400	308.5573	236.5698	269.9668	217.4745	252.1496	273.3180	223.3697	288.1692	274.7779	253.6439	240.8518	341.1641	246.1651	262.3911	296.1320	208.4905	233.0928	214.3438	231.4467	178.9417	217.2288	287.9769	161.8368	
NEGATIVE	670154	84.9956	72.7590	71.5457	81.0894	80.7533	77.5196	88.5408	75.6188	113.0081	107.1403	103.7720	94.5984	106.3830	97.7721	101.6372	96.3582	113.3942	96.0737	121.3179	95.4955	85.0454	93.6620	116.1436	107.0731	119.9549	112.0721	108.1243	109.4091	107.0981	105.2350	111.5873	97.1992	122.7471	113.3888	132.3089	100.0746	115.3372	118.2625	121.5029	134.3962	104.0538	96.9631	102.9654	104.3111	91.1652	80.5451	110.4033	93.3661	
NEGATIVE	670521	128.5397	95.7045	122.5331	115.0779	125.4818	130.2907	127.0494	120.5861	184.4659	175.8234	154.7069	138.1416	147.7853	137.4799	154.7010	168.7198	216.3721	139.3554	185.5673	150.0989	160.1360	171.5434	217.8163	187.1321	173.1289	202.7150	145.1331	172.4588	160.2991	202.6431	172.4045	159.1894	169.9848	288.4213	184.9274	194.5448	231.2400	188.3099	172.7966	195.4031	173.9633	161.6931	157.9537	174.5628	141.4835	132.6347	225.1964	134.0217	
NEGATIVE	730154	89.1956	90.5471	91.5252	85.5755	92.9762	73.4133	95.1431	91.4832	114.6464	95.8025	101.2756	116.5079	107.6531	109.1922	94.5866	96.1169	120.4601	111.0435	112.8682	101.6354	90.9387	86.7483	134.6689	101.7654	121.5655	116.2337	111.6240	114.9346	109.5005	109.2913	116.3840	135.1714	120.7527	133.1148	142.5810	118.1342	116.3805	107.6252	118.5015	142.9000	95.8797	123.8943	107.3299	114.0942	89.1276	102.3059	121.1970	100.2601	
NEGATIVE	730201	115.7249	111.3780	104.2159	97.8169	101.3008	101.2468	115.2190	100.9910	151.7822	132.8298	117.0733	113.0549	148.9824	131.4891	134.1140	136.0486	147.6600	124.8479	162.7845	109.5179	132.5628	132.1647	157.8574	104.9544	168.4235	165.3128	126.0403	143.0547	131.7930	151.2301	126.2983	130.1007	147.6412	165.2459	148.3783	144.2999	163.1208	149.4416	136.0666	159.2246	136.3946	136.5372	131.6663	145.2838	114.4146	122.4035	176.0750	135.9107	
NEGATIVE	730243	108.1128	97.7510	107.0846	95.2740	109.2298	107.1638	115.6896	112.4551	141.4063	135.1400	124.1650	124.5700	137.4905	134.2178	127.5255	125.8580	147.2135	127.0052	146.9685	112.1981	113.4200	133.0314	147.1302	134.9337	141.0548	148.8827	133.3696	129.0605	112.5496	148.9349	135.3251	132.9193	148.8153	145.6749	165.6149	146.8285	139.8704	137.5374	133.2092	157.8039	138.3069	146.8465	130.5870	157.4691	122.9248	115.8119	168.9965	123.6748	
NEGATIVE	730653	125.1723	92.1808	123.0551	100.9905	130.2837	126.2900	142.8153	134.2973	188.8678	147.3268	151.2090	146.5143	129.9640	178.5193	149.9309	170.5960	225.9597	141.3189	171.8829	156.7656	129.9061	177.4467	169.8186	154.2329	199.4929	192.4948	163.7354	171.9567	153.4525	171.9819	178.5979	183.6686	177.8514	178.6953	185.0593	192.5933	206.9394	184.5723	200.8235	205.1003	174.6569	179.7180	152.9650	172.9644	134.6905	146.2352	208.7356	147.5582	
NEGATIVE	770059	203.1106	174.7719	207.1924	177.1281	210.7224	208.5127	218.2553	221.1069	360.4354	388.5155	419.5713	308.2984	371.7635	446.1785	267.1263	297.2617	260.6353	182.3297	280.4988	205.7626	197.0841	282.9390	233.7476	253.0469	470.8436	513.1245	477.0433	454.1548	360.0951	467.1449	392.3026	387.3614	406.2208	544.8839	593.0080	430.7240	479.0637	447.1609	369.6250	426.0171	242.1088	239.8085	248.0232	276.3293	217.0959	217.2246	277.9921	223.0618	
NEGATIVE	770092	84.3518	81.4032	84.9219	79.6792	87.1713	86.8866	101.2209	82.1277	123.2850	100.7109	100.8654	97.3770	113.4443	106.7693	100.2552	102.8719	104.5195	109.3973	118.1222	92.3471	89.5718	107.6412	102.6256	104.4722	117.2769	134.1601	96.0340	123.7498	107.8643	114.5939	115.1590	99.8299	115.4377	105.0186	130.5746	120.6506	110.4404	113.8328	112.1412	124.9755	83.9005	123.9647	98.9371	118.5438	90.9677	98.4563	115.8583	103.8707	
