TargetID	ProbeID	5445316054_A.AVG_Signal	5445316054_A.Detection Pval	5445316054_B.AVG_Signal	5445316054_B.Detection Pval	5445316054_C.AVG_Signal	5445316054_C.Detection Pval	5445316054_D.AVG_Signal	5445316054_D.Detection Pval	5445316054_E.AVG_Signal	5445316054_E.Detection Pval	5445316054_F.AVG_Signal	5445316054_F.Detection Pval	5445316054_G.AVG_Signal	5445316054_G.Detection Pval	5445316054_H.AVG_Signal	5445316054_H.Detection Pval	5445316054_I.AVG_Signal	5445316054_I.Detection Pval	5445316054_J.AVG_Signal	5445316054_J.Detection Pval	5445316054_K.AVG_Signal	5445316054_K.Detection Pval	5445316054_L.AVG_Signal	5445316054_L.Detection Pval	5491021084_A.AVG_Signal	5491021084_A.Detection Pval	5491021084_B.AVG_Signal	5491021084_B.Detection Pval	5491021084_C.AVG_Signal	5491021084_C.Detection Pval	5491021084_D.AVG_Signal	5491021084_D.Detection Pval	5491021084_E.AVG_Signal	5491021084_E.Detection Pval	5491021084_F.AVG_Signal	5491021084_F.Detection Pval	5491021084_G.AVG_Signal	5491021084_G.Detection Pval	5491021084_H.AVG_Signal	5491021084_H.Detection Pval	5491021084_I.AVG_Signal	5491021084_I.Detection Pval	5491021084_J.AVG_Signal	5491021084_J.Detection Pval	5491021084_K.AVG_Signal	5491021084_K.Detection Pval	5491021084_L.AVG_Signal	5491021084_L.Detection Pval
NEGATIVE	5960026	160.9073	0.4363636	158.1868	0.3597403	150.3308	0.4844156	156.4797	0.5935065	199.5266	0.07142857	162.3898	0.2558441	170.1402	0.2714286	159.0595	0.3935065	142.6519	0.7727273	155.5323	0.6116883	132.2272	0.7753247	207.0521	0.02597403	145.9261	0.5233766	158.7649	0.1272727	153.3743	0.374026	165.7924	0.1883117	145.7137	0.2493507	159.6193	0.2064935	158.7025	0.1818182	146.8663	0.3714286	151.9926	0.4311688	160.5128	0.1662338	165.2734	0.2363636	164.2209	0.07922078
NEGATIVE	5960347	171.9674	0.2584416	143.734	0.6246753	165.2677	0.2376623	188.4164	0.1103896	155.4809	0.638961	184.6087	0.04415584	184.9048	0.08571429	162.5256	0.3454545	179.801	0.1805195	172.4102	0.3	142.0286	0.612987	166.3892	0.3012987	138.6605	0.6272727	143.9782	0.3103896	154.1771	0.3571429	175.3641	0.0961039	152.1042	0.1701299	154.5192	0.2727273	150.34	0.2974026	154.127	0.2428571	150.9225	0.448052	148.9335	0.3233766	173.3653	0.1350649	179.1737	0.02857143
NEGATIVE	5960452	127.5152	0.8831169	131.6475	0.7974026	145.4595	0.5987013	132.4926	0.8844156	154.135	0.6571429	112.5708	0.9727273	139.2703	0.7831169	125.8068	0.9	130.7941	0.8987013	142.0923	0.8051948	139.0047	0.6727273	120.2653	0.9636363	116.2168	0.8571429	106.7767	0.851948	125.9827	0.7376623	105.9997	0.9181818	105.402	0.864935	130.9118	0.6324675	102.8563	0.9233766	125.75	0.6987013	130.9043	0.712987	114.27	0.8116883	107.3728	0.9610389	110.0218	0.8441558
NEGATIVE	6020187	168.7261	0.3077922	147.3164	0.5727273	147.5664	0.561039	165.6579	0.425974	161.7312	0.5090909	175.8363	0.0987013	168.3067	0.2948052	157.3918	0.4402598	171.7124	0.274026	174.2662	0.2675325	186.6842	0.03246753	150.0052	0.6116883	172.4434	0.1584416	146.7942	0.2675325	139.4741	0.5818182	129.74	0.6948052	139.2793	0.3532467	141.119	0.4896104	136.9234	0.5077922	151.0172	0.2805195	144.3989	0.5545455	143.8034	0.4142857	134.8133	0.6857143	125.3085	0.638961
NEGATIVE	6020301	188.4205	0.1038961	158.2004	0.3584416	132.7846	0.7948052	158.2985	0.5532467	166.3593	0.4311688	172.0347	0.1415584	162.8212	0.3883117	131.5572	0.8545455	180.43	0.1727273	146.6637	0.7584416	139.1678	0.6714286	153.7992	0.5389611	144.5117	0.548052	147.6981	0.2519481	164.6877	0.2181818	145.8502	0.4792208	121.7317	0.6441559	143.3497	0.4506494	152.3549	0.2662338	128.3837	0.6688312	174.7626	0.0948052	142.3252	0.4402598	157.0564	0.3675325	146.2059	0.3038961
NEGATIVE	6020731	123.5178	0.9181818	158.3893	0.3532467	124.6281	0.8844156	154.1024	0.6441559	136.3798	0.8896104	128.0151	0.8493506	159.3816	0.4623377	133.2846	0.8311688	130.0506	0.9090909	149.9715	0.7116883	115.4186	0.951948	168.411	0.2779221	114.8549	0.864935	106.7793	0.8506494	132.3006	0.6792208	109.3038	0.8896104	90.8868	0.9857143	111.2808	0.8571429	103.151	0.9168831	107.6385	0.9051948	107.3928	0.9545454	121.3415	0.7363636	122.4152	0.8220779	104.7529	0.9181818
NEGATIVE	6040133	176.4949	0.2103896	158.8361	0.3428572	133.4476	0.7909091	187.3042	0.1207792	177.8619	0.2376623	147.6447	0.5285714	158.6023	0.474026	163.1208	0.3363636	167.7796	0.3454545	168.5187	0.3636364	137.7168	0.6922078	142.609	0.712987	149.7608	0.4597403	125.8503	0.6142857	181.4255	0.05844156	146.916	0.4662338	158.6319	0.1103896	133.9809	0.5974026	170.842	0.06103896	193.5665	0.01298701	148.9279	0.4766234	128.4219	0.648052	154.29	0.4103896	147.0781	0.2831169
NEGATIVE	6040184	192.5373	0.07012987	170.2101	0.1532468	186.6574	0.03896104	187.295	0.1220779	186.3891	0.1415584	190.3625	0.02597403	207.6095	0.02207792	178.4204	0.1246753	168.7487	0.3324675	161.9424	0.4935065	171.2716	0.0987013	175.4055	0.1883117	210.6422	0.01688312	176.3902	0.03246753	167.725	0.174026	168.7409	0.1506494	155.3251	0.1441558	145.5479	0.4168831	185.8375	0.01428571	169.3176	0.0948052	169.9796	0.151948	181.6164	0.03116883	168.3563	0.1961039	150.2588	0.2220779
NEGATIVE	6040719	218.7959	0.01428571	185.3257	0.06623377	148.565	0.5298702	225.7887	0.01298701	227.2862	0.01168831	143.5878	0.6	174.4004	0.1987013	158.8194	0.4051948	165.7461	0.3714286	160.2057	0.525974	173.1187	0.08701298	161.6586	0.3675325	156.3542	0.3571429	139.4662	0.3974026	179.4582	0.06883117	149.0331	0.4233766	145.6008	0.2532468	174.027	0.08311688	168.6689	0.07662338	160.4872	0.1701299	185.0047	0.03246753	203.8983	0.006493506	176.8266	0.1038961	143.4433	0.3493507
NEGATIVE	6060088	164.9691	0.3688312	159.2889	0.325974	158.7076	0.3558442	172.654	0.2883117	200.2018	0.06623377	135.9193	0.7298701	173.6638	0.2090909	153.3465	0.5142857	198.9326	0.05974026	157.3333	0.5831169	165.663	0.1532468	175.4865	0.1831169	160.2704	0.3038961	130.904	0.5454546	171.1342	0.1376623	166.6069	0.1779221	142.8226	0.2909091	141.2589	0.487013	154.0563	0.238961	152.4986	0.2636364	156.1711	0.3402597	173.1167	0.06363636	196.5989	0.02077922	145.5519	0.3116883
NEGATIVE	6060181	117.3804	0.9506493	106.8367	0.9922078	132.3267	0.8025974	112.1824	0.9974026	152.6113	0.6805195	111.4115	0.9792208	139.1455	0.7844156	131.8267	0.8493506	127.3312	0.9376624	129.1146	0.938961	123.3122	0.8792208	106.445	0.9987013	116.5855	0.848052	89.75171	0.9961039	101.791	0.9649351	116.3449	0.8285714	113.3952	0.7688312	95.65358	0.9857143	105.9276	0.8857143	116.4777	0.8168831	90.69831	1	111.4615	0.848052	116.0041	0.8857143	103.6691	0.9298701
NEGATIVE	6060411	146.6682	0.6675324	167.4833	0.1883117	161.9371	0.2948052	169.4487	0.3415585	161.8521	0.5064935	145.8767	0.5636364	149.3501	0.6571429	161.1359	0.3675325	177.691	0.1948052	202.6727	0.03506494	156.2376	0.3012987	169.654	0.2649351	157.2865	0.3402597	152.4778	0.1922078	158.5219	0.2844156	114.8115	0.8415585	157.3455	0.1194805	159.0297	0.212987	158.345	0.1844156	155.0124	0.225974	153.924	0.3844156	145.3648	0.3896104	166.1028	0.2272727	136.5769	0.4532467
NEGATIVE	6060541	170.546	0.2779221	185.7783	0.06363636	160.8056	0.312987	165.0302	0.4402598	170.823	0.3519481	165.8402	0.2077922	192.2968	0.04935065	180.5595	0.1077922	166.3977	0.3662338	193.0249	0.07532468	164.6692	0.161039	196.0489	0.04675325	194.702	0.04155844	154.8236	0.1701299	151.2054	0.4181818	165.1618	0.1922078	148.4196	0.2103896	137.6066	0.5324675	159.2781	0.1753247	144.992	0.3935065	170.4048	0.1441558	170.0629	0.08181818	161.162	0.3025974	163.6824	0.08051948
NEGATIVE	6100228	185.1965	0.1272727	153.9798	0.4454545	191.3054	0.02077922	163.1687	0.4753247	182.9465	0.1805195	161.8569	0.2662338	178.0171	0.1532468	191.7557	0.05324675	164.5828	0.3896104	192.1587	0.08311688	171.5469	0.09740259	174.4657	0.2038961	158.3332	0.325974	140.047	0.3857143	163.5571	0.2272727	148.4702	0.4363636	131.7842	0.4818182	160.2892	0.1961039	160.6034	0.1584416	141.1261	0.4558442	159.1242	0.2883117	175.9281	0.04805195	181.6154	0.08311688	155.3853	0.1571429
NEGATIVE	6100286	185.5429	0.1233766	163.1266	0.2597403	190.3147	0.02597403	168.0755	0.3727273	144.1193	0.7961039	174.8647	0.1103896	145.8302	0.7012987	167.1425	0.2779221	154.3188	0.6025974	170.6471	0.3233766	150.8806	0.4116883	141.5387	0.7285714	142.0174	0.5792208	135.6687	0.4701299	138.4381	0.5987013	153.9715	0.3519481	136.9161	0.3922078	123.8926	0.7181818	140.9573	0.4376623	138.8786	0.5038961	174.0182	0.1103896	122.9009	0.7168831	155.0735	0.4	124.6843	0.651948
NEGATIVE	6100743	146.548	0.6701299	151.6667	0.4961039	173.2347	0.1168831	186.4647	0.1298701	159.0048	0.5714286	193.3461	0.02077922	131.244	0.8545455	174.6954	0.1675325	160.2768	0.4766234	162.9296	0.4779221	130.6776	0.7961039	150.2069	0.6051948	123.8198	0.7649351	119.7598	0.6987013	126.8128	0.7220779	165.5561	0.1909091	133.4307	0.4545455	139.1636	0.5064935	118.6013	0.7584416	129.4306	0.6532468	126.5312	0.7675325	136.4855	0.5298702	152.5295	0.4298701	118.6498	0.7350649
NEGATIVE	6100750	121.6616	0.9324675	134.9775	0.7532467	137.1743	0.7376623	137.0141	0.8402597	133.3256	0.925974	146.8563	0.548052	136.2733	0.8181818	146.8744	0.6402597	143.0308	0.7688312	132.9989	0.9012987	116.8656	0.938961	146.2695	0.6649351	113.8532	0.874026	112.024	0.7935065	108.4855	0.9077922	129.2119	0.7012987	119.6623	0.6844156	109.2626	0.887013	106.9399	0.8766234	106.7849	0.9103896	118.2463	0.851948	119.3826	0.7558442	115.6598	0.8896104	118.9089	0.7324675
NEGATIVE	6110021	151.517	0.6025974	153.8073	0.4532467	152.7701	0.448052	165.0522	0.438961	172.3906	0.325974	165.9453	0.2051948	173.1503	0.2142857	147.4704	0.6298701	159.1284	0.5012987	178.1767	0.2103896	170.0357	0.1103896	151.1883	0.5896104	161.1765	0.2883117	128.8081	0.5779221	169.0495	0.161039	202.2495	0.01038961	138.5749	0.3636364	138.9122	0.5090909	153.9386	0.2402597	128.4947	0.6636364	155.0737	0.3662338	142.5322	0.4337662	152.7509	0.4246753	155.7113	0.1532468
NEGATIVE	6110632	163.0747	0.3935065	170.0867	0.1584416	174.7063	0.1	169.1154	0.3506494	226.9262	0.01298701	187.134	0.03636364	217.1171	0.01298701	168.5244	0.2571429	147.2464	0.7116883	166.0193	0.4103896	134.9644	0.7376623	163.5233	0.3454545	148.6142	0.4883117	134.0661	0.4935065	155.583	0.3298701	149.4227	0.4181818	178.1207	0.02077922	153.5023	0.2896104	117.7991	0.7688312	137.8415	0.5246753	175.1335	0.09090909	143.2786	0.4233766	160.1706	0.3168831	142.2086	0.3649351
NEGATIVE	6130128	170.4193	0.2792208	125.2497	0.8792208	135.4063	0.7623377	165.0909	0.4363636	166.0125	0.4402598	146.5185	0.5571429	164.0518	0.3688312	186.5393	0.07532468	170.5676	0.3012987	181.0118	0.1779221	193.888	0.01688312	134.0839	0.8376623	122.2213	0.7792208	117.7562	0.725974	158.0126	0.2909091	138.6165	0.5987013	118.3658	0.7012987	132.0028	0.6207792	118.9778	0.7558442	133.7889	0.5857143	127.2433	0.7584416	177.6857	0.04025974	168.1606	0.2038961	112.5984	0.8116883
NEGATIVE	6130167	141.7175	0.7545455	140.7141	0.6805195	139.8345	0.7051948	172.9611	0.2831169	195.6198	0.08961039	159.5826	0.3194805	137.9582	0.8038961	143.5041	0.7064935	191.5409	0.0948052	192.5891	0.07792208	135.4248	0.7272727	179.717	0.1467533	131.5724	0.7	135.1809	0.4779221	131.8899	0.6831169	149.7406	0.4090909	126.5882	0.5688311	155.9529	0.261039	129.6385	0.587013	134.0141	0.5831169	140.757	0.6038961	131.5895	0.6025974	152.3986	0.4311688	138.2504	0.425974
NEGATIVE	6130360	127.1458	0.8909091	117.7352	0.9428571	106.5105	0.9948052	124.6984	0.9558442	144.7455	0.787013	142.9234	0.612987	133.0801	0.8402597	116.7811	0.974026	137.0547	0.8415585	128.8291	0.9402598	132.0154	0.7792208	133.881	0.8428571	115.0883	0.8623376	101.2481	0.9142857	103.4669	0.9532468	107.549	0.9077922	112.8298	0.7766234	116.0499	0.7987013	98.43278	0.9584416	148.3436	0.3350649	114.1045	0.887013	112.5325	0.8337662	125.3896	0.8025974	124.4632	0.6571429
NEGATIVE	6130743	136.7101	0.812987	130.335	0.8103896	126.5917	0.8636364	151.5026	0.6779221	168.8123	0.3948052	131.4871	0.7961039	140.5934	0.7675325	161.7435	0.3545454	141.4335	0.787013	176.748	0.2285714	144.3528	0.5636364	133.724	0.8454546	129.1459	0.7207792	109.8173	0.812987	117.0944	0.8246753	106.8057	0.912987	119.9819	0.6714286	136.9327	0.5506493	130.7326	0.5792208	123.3662	0.7350649	133.532	0.6948052	118.2077	0.7688312	150.4259	0.4675325	111.6654	0.8168831
NEGATIVE	6180242	140.0249	0.7688312	124.8645	0.8857143	118.3541	0.9376624	137.9019	0.8311688	107.1142	0.9987013	105.4449	0.9961039	140.7601	0.7636364	152.2404	0.5415584	147.9667	0.6974026	135.4698	0.8701299	129.6246	0.8025974	129.8109	0.8909091	124.2664	0.7636364	104.762	0.8779221	103.8924	0.9493507	102.2715	0.9558442	90.25243	0.9896104	119.1922	0.7662337	117.3934	0.774026	112.348	0.8636364	103.6017	0.9805195	115.1714	0.8038961	119.3389	0.851948	101.4511	0.9545454
NEGATIVE	6200092	195.3493	0.05844156	156.99	0.3896104	151.4319	0.4688312	160.2865	0.5194805	175.7682	0.2662338	144.813	0.5857143	146.3212	0.6909091	196.2585	0.04025974	162.9796	0.425974	152.8781	0.6727273	145.5972	0.5337662	146.0429	0.6688312	161.6875	0.2844156	148.4417	0.2454545	161.8719	0.2480519	166.4708	0.1805195	144.4328	0.2688312	160.8261	0.1922078	158.7159	0.1805195	162.2558	0.1571429	157.9831	0.3116883	170.9465	0.07792208	185.293	0.05844156	153.4034	0.1766234
NEGATIVE	6200671	179.0721	0.1792208	137.8617	0.7233766	165.0305	0.2428571	137.9762	0.8298701	134.8276	0.9103896	158.9981	0.3350649	142.684	0.7337663	158.8234	0.4038961	158	0.525974	163.2879	0.4766234	142.366	0.6025974	169.8808	0.2597403	140.2793	0.6064935	149.1284	0.2324675	140.799	0.561039	140.9697	0.5584416	137.5692	0.3818182	144.8077	0.4311688	146.5583	0.3545454	143.9559	0.412987	136.034	0.6662338	184.2448	0.02467532	139.6183	0.6103896	134.6519	0.4935065
NEGATIVE	6200711	164.353	0.3766234	157.092	0.3857143	168.2436	0.1753247	173.5284	0.2792208	172.2212	0.3298701	138.1969	0.6948052	162.6274	0.3922078	135.2395	0.8077922	197.3138	0.06493507	170.1153	0.3376623	158.5874	0.261039	159.0357	0.4246753	161.8524	0.2805195	146.7564	0.2688312	177.7711	0.07922078	165.7279	0.1896104	136.8661	0.3935065	147.575	0.3883117	137.4552	0.4909091	176.6506	0.04935065	170.9455	0.138961	209.1368	0.005194805	156.4201	0.3766234	164.3571	0.07792208
NEGATIVE	6200719	132.5428	0.8467532	114.8669	0.9675325	127.7057	0.851948	141.2286	0.8012987	128.9016	0.951948	118.4567	0.9506493	127.7788	0.8974026	124.2727	0.9155844	130.5015	0.9012987	145.2509	0.7701299	105.3089	0.9935065	108.0632	0.9948052	88.82564	1	88.51057	0.9974026	99.53251	0.9818182	108.9671	0.8922078	91.24787	0.9844156	98.77135	0.9688312	88.04426	0.9987013	114.7829	0.8363636	93.9327	0.9987013	122.0226	0.7311688	128.5469	0.7623377	101.9829	0.9506493
NEGATIVE	6220128	159.4118	0.4584416	164.3597	0.238961	143.5645	0.635065	170.3884	0.3233766	178.3338	0.2246753	141.2697	0.6441559	179.1575	0.138961	170.868	0.2246753	154.6445	0.5961039	150.7843	0.6961039	154.8553	0.3233766	153.0314	0.5506493	166.7489	0.2233766	120.3962	0.6896104	151.151	0.4207792	141.2656	0.5558441	127.6437	0.5519481	130.579	0.6402597	145.896	0.3662338	118.5326	0.7948052	133.052	0.7012987	126.319	0.6753247	159.0388	0.3311688	128.0446	0.6012987
NEGATIVE	6220661	115.811	0.9610389	118.409	0.9350649	115.244	0.9597403	143.8326	0.7792208	138.9001	0.8636364	113.8112	0.9701298	139.465	0.7779221	112.5714	0.9831169	125.5557	0.9467533	139.7417	0.8285714	116.1599	0.9454545	128.5625	0.9077922	132.0512	0.6948052	106.7586	0.8532467	120.8264	0.787013	98.96124	0.9818182	109.7326	0.8155844	111.9524	0.8493506	113.8009	0.8064935	98.99045	0.9688312	128.1821	0.7441558	109.9039	0.8701299	107.2243	0.9623377	100.4731	0.9675325
NEGATIVE	6220692	199.3922	0.04415584	134.9434	0.7558442	159.7653	0.3285714	167.3304	0.3922078	162.5417	0.4948052	161.5068	0.274026	163.3057	0.3805195	161.1285	0.3688312	154.8082	0.5896104	170.5183	0.3285714	130.1067	0.7987013	157.7165	0.4441558	169.2069	0.1948052	161.091	0.1077922	170.0762	0.1493506	199.8752	0.01558442	135.4712	0.425974	156.0419	0.2584416	148.388	0.312987	143.9599	0.4116883	172.2381	0.1298701	150.7804	0.3077922	152.0928	0.4363636	148.6651	0.2545455
NEGATIVE	6220747	160.2569	0.4415585	161.4125	0.2961039	168.102	0.1792208	169.4791	0.338961	182.6092	0.1857143	162.2818	0.2571429	158.15	0.4857143	129.4005	0.8766234	154.8435	0.587013	199.8794	0.04675325	170.7013	0.1038961	190.1003	0.06883117	145.0415	0.5350649	151.3359	0.2038961	157.0919	0.3064935	164.5141	0.2038961	146.586	0.2376623	138.8579	0.512987	154.6	0.2337662	138.4979	0.512987	164.3501	0.2285714	160.7645	0.1636364	137.3592	0.6506494	145.62	0.3103896
NEGATIVE	6250113	164.218	0.3792208	137.5173	0.725974	121.4517	0.912987	149.5542	0.7038961	141.8389	0.8233766	131.6139	0.7922078	174.1606	0.2	144.0502	0.6974026	139.7228	0.812987	136.0348	0.864935	136.517	0.7077922	133.8925	0.8415585	126.8279	0.7415584	110.4547	0.8051948	121.0765	0.7844156	114.6238	0.8467532	116.1539	0.7350649	129.4222	0.6545454	127.9402	0.6194805	119.7441	0.7792208	111.5832	0.9181818	134.4021	0.5649351	123.3149	0.8155844	120.6518	0.7090909
NEGATIVE	6250600	179.2245	0.1779221	130.9304	0.8064935	171.0332	0.1402597	184.4457	0.1441558	182.272	0.1922078	162.2432	0.2584416	178.2883	0.1493506	143.9265	0.6987013	170.3387	0.3051948	148.5472	0.7272727	151.3909	0.4012987	152.5983	0.5649351	179.6634	0.1025974	150.0703	0.2207792	152.3441	0.3909091	162.4106	0.2337662	168.5145	0.05194805	164.78	0.1545455	142.2321	0.4246753	153.9315	0.2493507	129.854	0.7207792	144.728	0.4025974	159.9303	0.3233766	128.5311	0.5935065
NEGATIVE	6270224	193.8391	0.06623377	142.2455	0.6506494	170.3725	0.1480519	176.0215	0.238961	176.6201	0.2519481	172.3417	0.1376623	163.8535	0.3753247	174.6738	0.1701299	169.0045	0.3246753	160.6328	0.5181818	158.4154	0.2636364	153.0998	0.5493507	138.1124	0.6324675	136.4585	0.4506494	149.2795	0.4506494	146.0989	0.4766234	142.7209	0.2948052	164.7105	0.1571429	139.1763	0.4623377	154.1745	0.2415584	167.4562	0.1844156	156.2162	0.2233766	146.8623	0.5272727	138.6921	0.4181818
NEGATIVE	6270519	155.6519	0.5207792	153.7979	0.4545455	150.2572	0.487013	196.071	0.07272727	188.7212	0.125974	160.4373	0.3025974	149.9194	0.6428571	148.2542	0.6168831	168.9713	0.325974	163.4349	0.4701299	149.0113	0.4636364	177.1032	0.1636364	141.1528	0.5961039	140.7484	0.374026	135.3855	0.6324675	134.0569	0.6467533	116.8119	0.7285714	150.8921	0.3272727	128.3777	0.6116883	140.1765	0.4766234	152.0192	0.4298701	134.1656	0.5727273	154.3708	0.4090909	133.3777	0.5142857
NEGATIVE	6270608	114.54	0.9688312	125.2294	0.8805195	132.5684	0.7974026	147.1911	0.7337663	126.9967	0.9636363	123.4634	0.9012987	165.7486	0.3415585	140.9381	0.7415584	123.3928	0.9597403	134.3337	0.8844156	121.7019	0.9012987	138.6249	0.7857143	145.8448	0.5246753	130.7554	0.548052	120.8504	0.7857143	123.3463	0.7649351	100.9856	0.912987	116.5784	0.7922078	132.3378	0.5701299	114.8992	0.8337662	118.2751	0.8493506	105.5106	0.9181818	121.7474	0.8246753	107.1734	0.8792208
NEGATIVE	6280026	182.4042	0.1428571	156.4103	0.4	172.8437	0.1233766	165.2076	0.4337662	174.4077	0.2857143	135.3966	0.7363636	175.2033	0.1896104	166.6206	0.2831169	158.736	0.5142857	149.6475	0.7155844	173.9151	0.07792208	143.7816	0.6935065	183.2193	0.08181818	166.5331	0.07142857	166.0992	0.2	185.4169	0.04545455	160.7609	0.09090909	182.2944	0.03376623	163.1847	0.1233766	145.9326	0.3779221	168.1859	0.1766234	148.8073	0.3285714	179.1513	0.09740259	131.8423	0.5376623
NEGATIVE	6280343	164.9764	0.3662338	136.8611	0.7337663	164.5727	0.2506494	162.8738	0.4844156	144.8244	0.7857143	170.244	0.1597403	169.2232	0.2844156	173.8107	0.1857143	164.3886	0.3961039	190.0276	0.09350649	149.6019	0.4493507	156.8082	0.4701299	148.1093	0.4896104	134.3081	0.4922078	161.0453	0.2584416	141.5011	0.5506493	172.8175	0.03506494	137.6431	0.5311688	135.3551	0.5389611	131.229	0.6168831	142.0754	0.5831169	140.2837	0.4714286	135.2685	0.6792208	161.9283	0.09220779
NEGATIVE	6280477	119.4992	0.9402598	115.9026	0.951948	146.6669	0.5792208	124.4902	0.9571428	158.4744	0.587013	111.9678	0.9766234	132.937	0.8415585	136.8535	0.7948052	155.5096	0.5675325	129.2029	0.9363636	122.2728	0.8961039	126.9428	0.9168831	117.8487	0.8324676	115.1142	0.7558442	118.1686	0.8168831	130.7734	0.687013	104.503	0.8805195	110.2323	0.8701299	143.7455	0.4077922	110.621	0.8766234	119.3836	0.8337662	116.2743	0.7844156	119.5346	0.8506494	107.7518	0.874026
NEGATIVE	6280575	143.3384	0.725974	123.7799	0.8974026	130.6035	0.8220779	134.845	0.8623376	156.6772	0.6207792	137.821	0.7025974	145.8426	0.7	147.7882	0.6272727	148.0319	0.6961039	156.1381	0.6012987	180.7438	0.05324675	151.8468	0.5792208	153.2856	0.3935065	112.9898	0.7831169	119.9921	0.7948052	135.7157	0.6363636	112.0612	0.7857143	145.5322	0.4181818	124.501	0.6831169	124.5448	0.7155844	141.0611	0.5948052	129.6092	0.6311688	137.3648	0.6493506	122.1579	0.687013
NEGATIVE	6290025	139.5045	0.774026	114.6441	0.9701298	133.4829	0.787013	136.5036	0.8454546	151.343	0.7025974	115.0832	0.9688312	143.071	0.7311688	132.2134	0.8467532	115.0934	0.9831169	124.473	0.9623377	100.5395	1	129.4982	0.8961039	121.0679	0.7909091	109.2934	0.8181818	107.5443	0.9181818	130.6104	0.6896104	92.80554	0.9805195	115.2869	0.8064935	104.1781	0.9012987	109.2671	0.8922078	127.814	0.7467533	99.85556	0.9636363	121.5073	0.8285714	114.1989	0.7935065
NEGATIVE	6290041	228.0726	0.01038961	185.0963	0.06883117	169.8676	0.1545455	169.5017	0.3376623	183.1899	0.1701299	153.9794	0.4207792	194.3591	0.04285714	201.0704	0.02467532	213.8014	0.02337662	191.629	0.08831169	177.7147	0.06363636	170.018	0.2571429	183.4227	0.07922078	193.7633	0.007792208	188.2981	0.03636364	182.4317	0.05844156	138.5433	0.3662338	168.9995	0.1220779	155.787	0.2090909	173.5894	0.06623377	184.5322	0.03506494	171.9396	0.07012987	164.3085	0.2519481	144.3355	0.3350649
NEGATIVE	6290468	155.1547	0.5272727	140.822	0.6753247	127.2234	0.8597403	153.1077	0.6636364	142.1403	0.8168831	168.1995	0.1792208	150.161	0.6402597	176.2057	0.151948	173.4554	0.2519481	161.2161	0.5051948	160.3527	0.2207792	155.6577	0.4987013	151.8238	0.425974	146.6195	0.2701299	118.3204	0.8155844	143.971	0.5142857	124.0389	0.6142857	134.2195	0.5896104	154.84	0.2285714	129.8554	0.648052	127.265	0.7571428	130.6674	0.6168831	128.7205	0.7597402	132.1374	0.5337662
NEGATIVE	6330017	167.4999	0.3246753	144.494	0.6103896	167.6554	0.1922078	158.6564	0.548052	158.5441	0.5805195	167.5321	0.1896104	159.0202	0.4662338	169.1644	0.2441558	167.89	0.3415585	155.9743	0.6025974	154.3165	0.3350649	137.9145	0.7961039	159.3057	0.3155844	144.3821	0.3038961	133.3847	0.6532468	137.2351	0.6116883	156.6183	0.1324675	162.8131	0.1766234	142.36	0.4220779	152.1515	0.2662338	154.3079	0.374026	140.3344	0.4701299	152.0681	0.438961	133.6285	0.5090909
NEGATIVE	6330468	155.8117	0.5181818	125.5152	0.874026	166.192	0.2168831	181.5748	0.1714286	156.6054	0.6233766	134.4477	0.7493507	162.2472	0.3961039	146.1807	0.651948	151.6134	0.6428571	177.5394	0.2194805	162.4634	0.1883117	153.213	0.5454546	170.7829	0.1766234	167.5496	0.06883117	166.6134	0.1922078	138.6451	0.5961039	184.019	0.01558442	176.176	0.06623377	214.3557	0.002597403	139.1417	0.4961039	171.9608	0.1311688	158.8486	0.1857143	168.7301	0.1896104	172.845	0.04415584
NEGATIVE	6330630	144.7809	0.7038961	166.4172	0.2012987	163.942	0.2597403	178.1217	0.212987	153.8672	0.6597403	139.934	0.6636364	141.8932	0.7428572	124.5504	0.912987	199.8758	0.05714286	153.9623	0.648052	181.8469	0.04675325	148.863	0.6285715	145.437	0.5324675	125.7028	0.6168831	142.7312	0.5337662	141.9242	0.5415584	114.6799	0.7545455	152.4571	0.3012987	134.092	0.5532467	129.7155	0.6493506	140.2667	0.612987	147.305	0.3662338	140.817	0.6	124.248	0.6597403
NEGATIVE	6350528	162.7698	0.3987013	142.4523	0.6467533	153.4268	0.4298701	185.3803	0.1376623	174.4825	0.2844156	183.7467	0.04675325	162.6931	0.3896104	140.4146	0.7493507	150.2455	0.6610389	161.045	0.5077922	130.9409	0.7922078	135.8566	0.8220779	174.4233	0.138961	148.8306	0.2363636	165.1041	0.2103896	146.3382	0.474026	151.626	0.1727273	153.9749	0.2831169	150.2646	0.3	157.136	0.2064935	164.2056	0.2311688	133.3986	0.5805195	146.4736	0.5324675	152.8945	0.1844156
NEGATIVE	6350554	178.7628	0.1844156	152.469	0.4779221	149.853	0.4961039	179.7012	0.1896104	177.735	0.2402597	149.2222	0.5012987	154.5746	0.5519481	176.4753	0.1480519	164.2503	0.3974026	168.582	0.3597403	155.2198	0.3168831	167.2781	0.2922078	149.5543	0.4688312	139.025	0.4064935	115.7791	0.8350649	143.9825	0.512987	140.3839	0.3324675	174.3952	0.08181818	124.7635	0.6766234	145.0914	0.3922078	139.8477	0.6194805	122.9681	0.7155844	139.3677	0.6181818	112.6975	0.8103896
